character,category,base_species,species_id,keep(Y/n)
N,rival,SPECIES_TYMPOLE,PENDING_PHASE1,Y
N,rival,SPECIES_VANILLITE,PENDING_PHASE1,Y
N,rival,SPECIES_VULPIX,PENDING_PHASE1,Y
N,rival,SPECIES_WOOBAT,PENDING_PHASE1,Y
N,rival,SPECIES_ZANGOOSE,PENDING_PHASE1,Y
N,rival,SPECIES_ZEKROM,PENDING_PHASE1,Y
N,rival,SPECIES_ZORUA,PENDING_PHASE1,Y
Nando,anime,SPECIES_ANORITH,PENDING_PHASE1,Y
Nando,anime,SPECIES_BUDEW,PENDING_PHASE1,Y
Nando,anime,SPECIES_BUNEARY,PENDING_PHASE1,Y
Nando,anime,SPECIES_CYNDAQUIL,PENDING_PHASE1,Y
Nando,anime,SPECIES_EEVEE,PENDING_PHASE1,Y
Nando,anime,SPECIES_HERACROSS,PENDING_PHASE1,Y
Nando,anime,SPECIES_KRICKETOT,PENDING_PHASE1,Y
Nando,anime,SPECIES_MISDREAVUS,PENDING_PHASE1,Y
Nando,anime,SPECIES_STARLY,PENDING_PHASE1,Y
Nando,anime,SPECIES_SUNKERN,PENDING_PHASE1,Y
Nando,anime,SPECIES_SWABLU,PENDING_PHASE1,Y
Nando,anime,SPECIES_TURTWIG,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_ABSOL,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_BUZZWOLE,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_CELESTEELA,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_GASTLY,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_GUZZLORD,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_KARTANA,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_MEOWTH,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_MURKROW,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_NECROZMA,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_ROCKRUFF,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_ROWLET,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_SABLEYE,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_SANDILE,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_TAPU_BULU,PENDING_PHASE1,Y
Nanu,gymleader,SPECIES_ZYGARDE_50,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_AXEW,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_GROWLITHE,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_OSHAWOTT,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_PANPOUR,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_PANSAGE,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_PANSEAR,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_RIOLU,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_RUFFLET,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_SEVIPER,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_SNIVY,PENDING_PHASE1,Y
Nate,protagonist,SPECIES_TEPIG,PENDING_PHASE1,Y
Nemona,champion,SPECIES_CHIMCHAR,PENDING_PHASE1,Y
Nemona,champion,SPECIES_CUTIEFLY,PENDING_PHASE1,Y
Nemona,champion,SPECIES_CYCLIZAR,PENDING_PHASE1,Y
Nemona,champion,SPECIES_DUNSPARCE,PENDING_PHASE1,Y
Nemona,champion,SPECIES_DUSKULL,PENDING_PHASE1,Y
Nemona,champion,SPECIES_EEVEE,PENDING_PHASE1,Y
Nemona,champion,SPECIES_FEEBAS,PENDING_PHASE1,Y
Nemona,champion,SPECIES_FLAMIGO,PENDING_PHASE1,Y
Nemona,champion,SPECIES_FROAKIE,PENDING_PHASE1,Y
Nemona,champion,SPECIES_FUECOCO,PENDING_PHASE1,Y
Nemona,champion,SPECIES_GASTLY,PENDING_PHASE1,Y
Nemona,champion,SPECIES_GLIMMET,PENDING_PHASE1,Y
Nemona,champion,SPECIES_GOOMY,PENDING_PHASE1,Y
Nemona,champion,SPECIES_GREAT_TUSK,PENDING_PHASE1,Y
Nemona,champion,SPECIES_HOPPIP,PENDING_PHASE1,Y
Nemona,champion,SPECIES_IRON_TREADS,PENDING_PHASE1,Y
Nemona,champion,SPECIES_JANGMO_O,PENDING_PHASE1,Y
Nemona,champion,SPECIES_LECHONK,PENDING_PHASE1,Y
Nemona,champion,SPECIES_MAKUHITA,PENDING_PHASE1,Y
Nemona,champion,SPECIES_NACLI,PENDING_PHASE1,Y
Nemona,champion,SPECIES_ORTHWORM,PENDING_PHASE1,Y
Nemona,champion,SPECIES_PAWMI,PENDING_PHASE1,Y
Nemona,champion,SPECIES_QUAXLY,PENDING_PHASE1,Y
Nemona,champion,SPECIES_RAYQUAZA,PENDING_PHASE1,Y
Nemona,champion,SPECIES_RIOLU,PENDING_PHASE1,Y
Nemona,champion,SPECIES_ROCKRUFF,PENDING_PHASE1,Y
Nemona,champion,SPECIES_ROWLET,PENDING_PHASE1,Y
Nemona,champion,SPECIES_SABLEYE,PENDING_PHASE1,Y
Nemona,champion,SPECIES_SCREAM_TAIL,PENDING_PHASE1,Y
Nemona,champion,SPECIES_SMOLIV,PENDING_PHASE1,Y
Nemona,champion,SPECIES_SPRIGATITO,PENDING_PHASE1,Y
Nemona,champion,SPECIES_SUNKERN,PENDING_PHASE1,Y
Nemona,champion,SPECIES_TAUROS,PENDING_PHASE1,Y
Nemona,champion,SPECIES_TERAPAGOS_NORMAL,PENDING_PHASE1,Y
Nemona,champion,SPECIES_TINKATINK,PENDING_PHASE1,Y
Nemona,champion,SPECIES_WATTREL,PENDING_PHASE1,Y
Nemona,champion,SPECIES_YAMASK,PENDING_PHASE1,Y
Nemona,champion,SPECIES_YAMASK_GALAR,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_ARROKUDA,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_CHEWTLE,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_EISCUE_ICE,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_ETERNATUS,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_FEEBAS,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_GOLDEEN,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_GOSSIFLEUR,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_MAGIKARP,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_MAREANIE,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_QWILFISH,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_WIMPOD,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_WINGULL,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_WOOPER,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_ZACIAN_HERO,PENDING_PHASE1,Y
Nessa,gymleader,SPECIES_ZAMAZENTA_HERO,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_AIPOM,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_BOUFFALANT,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_CASTFORM_NORMAL,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_CLEFFA,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_DEERLING_SPRING,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_HAPPINY,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_KANGASKHAN,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_KECLEON,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_LILLIPUP,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_MUDKIP,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_PICHU,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_SLAKOTH,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_SPINDA,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_STARLY,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_TAUROS,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_TORCHIC,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_TORKOAL,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_TREECKO,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_WHISMUR,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_WURMPLE,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_ZANGOOSE,PENDING_PHASE1,Y
Norman,gymleader,SPECIES_ZIGZAGOON,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_ANORITH,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_BONSLY,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_BUZZWOLE,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_CARBINK,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_FOMANTIS,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_GEODUDE,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_GUZZLORD,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_KARTANA,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_LILEEP,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_LITTEN,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_NOSEPASS,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_PHEROMOSA,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_RELICANTH,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_ROCKRUFF,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_ROGGENROLA,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_TAPU_KOKO,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_TAPU_LELE,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_TAUROS,PENDING_PHASE1,Y
Olivia,gymleader,SPECIES_TURTONATOR,PENDING_PHASE1,Y
Opal,gymleader,SPECIES_ALCREMIE_GMAX,PENDING_PHASE1,Y
Opal,gymleader,SPECIES_DRACOVISH,PENDING_PHASE1,Y
Opal,gymleader,SPECIES_ETERNATUS,PENDING_PHASE1,Y
Opal,gymleader,SPECIES_FARFETCHD_GALAR,PENDING_PHASE1,Y
Opal,gymleader,SPECIES_KOFFING,PENDING_PHASE1,Y
Opal,gymleader,SPECIES_MAWILE,PENDING_PHASE1,Y
Opal,gymleader,SPECIES_PICHU,PENDING_PHASE1,Y
Opal,gymleader,SPECIES_TIMBURR,PENDING_PHASE1,Y
Opal,gymleader,SPECIES_TOGEPI,PENDING_PHASE1,Y
Paul,anime,SPECIES_ARON,PENDING_PHASE1,Y
Paul,anime,SPECIES_AZURILL,PENDING_PHASE1,Y
Paul,anime,SPECIES_BELDUM,PENDING_PHASE1,Y
Paul,anime,SPECIES_CHIMCHAR,PENDING_PHASE1,Y
Paul,anime,SPECIES_DIALGA,PENDING_PHASE1,Y
Paul,anime,SPECIES_ELEKID,PENDING_PHASE1,Y
Paul,anime,SPECIES_GEODUDE,PENDING_PHASE1,Y
Paul,anime,SPECIES_GIBLE,PENDING_PHASE1,Y
Paul,anime,SPECIES_GLIGAR,PENDING_PHASE1,Y
Paul,anime,SPECIES_MAGBY,PENDING_PHASE1,Y
Paul,anime,SPECIES_MAGIKARP,PENDING_PHASE1,Y
Paul,anime,SPECIES_MAKUHITA,PENDING_PHASE1,Y
Paul,anime,SPECIES_MURKROW,PENDING_PHASE1,Y
Paul,anime,SPECIES_NIDORAN_M,PENDING_PHASE1,Y
Paul,anime,SPECIES_NINCADA,PENDING_PHASE1,Y
Paul,anime,SPECIES_PALKIA,PENDING_PHASE1,Y
Paul,anime,SPECIES_PICHU,PENDING_PHASE1,Y
Paul,anime,SPECIES_PIPLUP,PENDING_PHASE1,Y
Paul,anime,SPECIES_REGICE,PENDING_PHASE1,Y
Paul,anime,SPECIES_REGIROCK,PENDING_PHASE1,Y
Paul,anime,SPECIES_REGISTEEL,PENDING_PHASE1,Y
Paul,anime,SPECIES_RIOLU,PENDING_PHASE1,Y
Paul,anime,SPECIES_SHELLOS_WEST,PENDING_PHASE1,Y
Paul,anime,SPECIES_SKORUPI,PENDING_PHASE1,Y
Paul,anime,SPECIES_SNEASEL,PENDING_PHASE1,Y
Paul,anime,SPECIES_SNORUNT,PENDING_PHASE1,Y
Paul,anime,SPECIES_STANTLER,PENDING_PHASE1,Y
Paul,anime,SPECIES_STARLY,PENDING_PHASE1,Y
Paul,anime,SPECIES_TEDDIURSA,PENDING_PHASE1,Y
Paul,anime,SPECIES_TURTWIG,PENDING_PHASE1,Y
Paul,anime,SPECIES_ZANGOOSE,PENDING_PHASE1,Y
Penny,rival,SPECIES_BRUTE_BONNET,PENDING_PHASE1,Y
Penny,rival,SPECIES_EEVEE,PENDING_PHASE1,Y
Penny,rival,SPECIES_GIMMIGHOUL_CHEST,PENDING_PHASE1,Y
Penny,rival,SPECIES_HAWLUCHA,PENDING_PHASE1,Y
Penny,rival,SPECIES_IRON_BUNDLE,PENDING_PHASE1,Y
Penny,rival,SPECIES_IRON_HANDS,PENDING_PHASE1,Y
Penny,rival,SPECIES_MASCHIFF,PENDING_PHASE1,Y
Penny,rival,SPECIES_PECHARUNT,PENDING_PHASE1,Y
Penny,rival,SPECIES_QUAXLY,PENDING_PHASE1,Y
Penny,rival,SPECIES_SCREAM_TAIL,PENDING_PHASE1,Y
Penny,rival,SPECIES_SHELLDER,PENDING_PHASE1,Y
Penny,rival,SPECIES_SKORUPI,PENDING_PHASE1,Y
Penny,rival,SPECIES_SKWOVET,PENDING_PHASE1,Y
Penny,rival,SPECIES_SPRIGATITO,PENDING_PHASE1,Y
Penny,rival,SPECIES_TINKATINK,PENDING_PHASE1,Y
Penny,rival,SPECIES_VENIPEDE,PENDING_PHASE1,Y
Penny,rival,SPECIES_VOLTORB,PENDING_PHASE1,Y
Penny,rival,SPECIES_YAMASK,PENDING_PHASE1,Y
Penny,rival,SPECIES_YAMASK_GALAR,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_CELEBI,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_DRIFLOON,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_DUSKULL,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_LITWICK,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_MISDREAVUS,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_REGICE,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_REGIROCK,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_REGISTEEL,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_SABLEYE,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_SHUPPET,PENDING_PHASE1,Y
Phoebe,elite4,SPECIES_YAMASK,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_CELESTEELA,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_COSMOG,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_DROWZEE,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_EEVEE,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_GASTLY,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_GRIMER,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_GUZZLORD,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_MAREANIE,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_NECROZMA,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_NIHILEGO,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_ORICORIO_BAILE,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_PHEROMOSA,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_SALANDIT,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_TYPE_NULL,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_WIMPOD,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_XURKITREE,PENDING_PHASE1,Y
Plumeria,villain,SPECIES_ZUBAT,PENDING_PHASE1,Y
Poppy,elite4,SPECIES_BRONZOR,PENDING_PHASE1,Y
Poppy,elite4,SPECIES_CUFANT,PENDING_PHASE1,Y
Poppy,elite4,SPECIES_IRON_TREADS,PENDING_PHASE1,Y
Poppy,elite4,SPECIES_MAGNEMITE,PENDING_PHASE1,Y
Poppy,elite4,SPECIES_ONIX,PENDING_PHASE1,Y
Poppy,elite4,SPECIES_QUAXLY,PENDING_PHASE1,Y
Poppy,elite4,SPECIES_ROOKIDEE,PENDING_PHASE1,Y
Poppy,elite4,SPECIES_SHIELDON,PENDING_PHASE1,Y
Poppy,elite4,SPECIES_TADBULB,PENDING_PHASE1,Y
Poppy,elite4,SPECIES_TINKATINK,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_ARTICUNO,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_CELEBI,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_CLEFFA,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_CYNDAQUIL,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_DELIBIRD,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_GIRAFARIG,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_GIRATINA_ALTERED,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_LAPRAS,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_LUGIA,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_MAGBY,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_ODDISH,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_PALKIA,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_PHANPY,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_PICHU,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_SEEL,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_SHELLDER,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_SMOOCHUM,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_SNEASEL,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_SNORUNT,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_SNOVER,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_SPHEAL,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_SUICUNE,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_SWINUB,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_TEDDIURSA,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_TENTACOOL,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_TOTODILE,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_TYROGUE,PENDING_PHASE1,Y
Pryce,gymleader,SPECIES_WOOPER,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_ALCREMIE_GMAX,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_CHARMANDER,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_DREEPY,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_DURALUDON,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_ETERNATUS,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_GOOMY,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_HONEDGE,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_JANGMO_O,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_ORANGURU,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_ROGGENROLA,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_SILICOBRA,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_TORKOAL,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_TRAPINCH,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_TURTONATOR,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_ZACIAN_HERO,PENDING_PHASE1,Y
Raihan,gymleader,SPECIES_ZAMAZENTA_HERO,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_BELLSPROUT,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_EXEGGCUTE,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_FENNEKIN,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_FLETCHLING,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_FROAKIE,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_HOPPIP,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_MIME_JR,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_ODDISH,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_PAWNIARD,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_SHINX,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_SKIDDO,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_SUNKERN,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_VANILLITE,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_XERNEAS_NEUTRAL,PENDING_PHASE1,Y
Ramos,gymleader,SPECIES_YVELTAL,PENDING_PHASE1,Y
Red,protagonist,SPECIES_ARTICUNO,PENDING_PHASE1,Y
Red,protagonist,SPECIES_BULBASAUR,PENDING_PHASE1,Y
Red,protagonist,SPECIES_CATERPIE,PENDING_PHASE1,Y
Red,protagonist,SPECIES_CHARMANDER,PENDING_PHASE1,Y
Red,protagonist,SPECIES_CHIKORITA,PENDING_PHASE1,Y
Red,protagonist,SPECIES_CYNDAQUIL,PENDING_PHASE1,Y
Red,protagonist,SPECIES_DEOXYS_NORMAL,PENDING_PHASE1,Y
Red,protagonist,SPECIES_DRATINI,PENDING_PHASE1,Y
Red,protagonist,SPECIES_EEVEE,PENDING_PHASE1,Y
Red,protagonist,SPECIES_ENTEI,PENDING_PHASE1,Y
Red,protagonist,SPECIES_GROWLITHE,PENDING_PHASE1,Y
Red,protagonist,SPECIES_LAPRAS,PENDING_PHASE1,Y
Red,protagonist,SPECIES_LARVESTA,PENDING_PHASE1,Y
Red,protagonist,SPECIES_MACHOP,PENDING_PHASE1,Y
Red,protagonist,SPECIES_MUNCHLAX,PENDING_PHASE1,Y
Red,protagonist,SPECIES_NOIBAT,PENDING_PHASE1,Y
Red,protagonist,SPECIES_NOSEPASS,PENDING_PHASE1,Y
Red,protagonist,SPECIES_PICHU,PENDING_PHASE1,Y
Red,protagonist,SPECIES_RAIKOU,PENDING_PHASE1,Y
Red,protagonist,SPECIES_REGIGIGAS,PENDING_PHASE1,Y
Red,protagonist,SPECIES_SCYTHER,PENDING_PHASE1,Y
Red,protagonist,SPECIES_SLAKOTH,PENDING_PHASE1,Y
Red,protagonist,SPECIES_SQUIRTLE,PENDING_PHASE1,Y
Red,protagonist,SPECIES_SUICUNE,PENDING_PHASE1,Y
Red,protagonist,SPECIES_TAUROS,PENDING_PHASE1,Y
Red,protagonist,SPECIES_TOTODILE,PENDING_PHASE1,Y
Red,protagonist,SPECIES_WAILMER,PENDING_PHASE1,Y
Red,protagonist,SPECIES_WOOPER,PENDING_PHASE1,Y
Rika,elite4,SPECIES_BARBOACH,PENDING_PHASE1,Y
Rika,elite4,SPECIES_DIGLETT,PENDING_PHASE1,Y
Rika,elite4,SPECIES_GREAT_TUSK,PENDING_PHASE1,Y
Rika,elite4,SPECIES_NACLI,PENDING_PHASE1,Y
Rika,elite4,SPECIES_NUMEL,PENDING_PHASE1,Y
Rika,elite4,SPECIES_NYMBLE,PENDING_PHASE1,Y
Rika,elite4,SPECIES_PHANPY,PENDING_PHASE1,Y
Rika,elite4,SPECIES_SPRIGATITO,PENDING_PHASE1,Y
Rika,elite4,SPECIES_TURTWIG,PENDING_PHASE1,Y
Rika,elite4,SPECIES_WOOPER,PENDING_PHASE1,Y
Rika,elite4,SPECIES_WOOPER_PALDEA,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_BAGON,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_CATERPIE,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_CELEBI,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_CHARMANDER,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_CYNDAQUIL,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_EEVEE,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_ELEKID,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_LARVITAR,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_MOLTRES,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_PICHU,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_POLIWAG,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_PONYTA,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_POOCHYENA,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_SCYTHER,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_SPEAROW,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_SQUIRTLE,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_TAILLOW,PENDING_PHASE1,Y
Ritchie,anime,SPECIES_TENTACOOL,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_AERODACTYL,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_ANORITH,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_ARCHEN,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_AZURILL,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_BONSLY,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_BUDEW,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_BUNEARY,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_CHIMCHAR,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_CRANIDOS,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_DWEBBLE,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_ELEKID,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_GEODUDE,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_LARVITAR,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_NOSEPASS,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_ONIX,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_PIPLUP,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_PONYTA,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_RELICANTH,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_SHIELDON,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_SUNKERN,PENDING_PHASE1,Y
Roark,gymleader,SPECIES_WURMPLE,PENDING_PHASE1,Y
Rose,villain,SPECIES_CHARMANDER,PENDING_PHASE1,Y
Rose,villain,SPECIES_CUFANT,PENDING_PHASE1,Y
Rose,villain,SPECIES_ETERNATUS,PENDING_PHASE1,Y
Rose,villain,SPECIES_FEEBAS,PENDING_PHASE1,Y
Rose,villain,SPECIES_FERROSEED,PENDING_PHASE1,Y
Rose,villain,SPECIES_HATENNA,PENDING_PHASE1,Y
Rose,villain,SPECIES_KARRABLAST,PENDING_PHASE1,Y
Rose,villain,SPECIES_KLINK,PENDING_PHASE1,Y
Rose,villain,SPECIES_MEOWTH_GALAR,PENDING_PHASE1,Y
Rose,villain,SPECIES_RIOLU,PENDING_PHASE1,Y
Rose,villain,SPECIES_ROLYCOLY,PENDING_PHASE1,Y
Rose,villain,SPECIES_ZACIAN_HERO,PENDING_PHASE1,Y
Rose,villain,SPECIES_ZAMAZENTA_HERO,PENDING_PHASE1,Y
